Country,Date,TotalDiagnoses,NewDiagnoses,TotalDeath,NewDeath,TotalCured,InCuring,Severe,DiagnosisRatePerMillionPeople,DeathRatePerMillionPeople,TotalInspections,InspectionRatePerMillionPeople
全球,2020/2/1,14543,23,304,,,,,,,,,,,
全球,2020/2/2,17384,2841,362,58,,,,,,,,,,
全球,2020/2/3,20624,3240,426,64,,,,,,,,,,
全球,2020/2/4,24522,3898,492,66,,,,,,,,,,
全球,2020/2/5,28251,3729,565,73,,,,,,,,,,
全球,2020/2/6,31427,3176,638,73,,,,,,,,,,
全球,2020/2/7,34868,3441,724,86,,,,,,,,,,
全球,2020/2/8,37544,2676,813,89,,,,,,,,,,
全球,2020/2/9,40542,2998,910,97,,,,,,,,,,
全球,2020/2/10,43027,2485,1018,108,,,,,,,,,,
全球,2020/2/11,45125,2098,1115,97,,,,,,,,,,
全球,2020/2/12,60323,15198,1261,146,,,,,,,,,,
全球,2020/2/13,64379,4056,1382,121,,,,,,,,,,
全球,2020/2/14,67081,2702,1526,144,,,,,,,,,,
全球,2020/2/15,69110,2029,1669,143,,,,,,,,,,
全球,2020/2/16,71317,2207,1775,106,,,,,,,,,,
全球,2020/2/17,73322,2005,1873,98,,,,,,,,,,
全球,2020/2/18,75083,1761,2009,136,,,,,,,,,,
全球,2020/2/19,75599,516,2124,115,,,,,,,,,,
全球,2020/2/20,77086,1487,2247,123,,,,,,,,,,
全球,2020/2/21,77592,506,2356,109,,,,,,,,,,
全球,2020/2/22,78248,656,2456,100,,,,,,,,,,
全球,2020/2/23,79031,783,2612,156,,,,,,,,,,
全球,2020/2/24,79848,817,2689,77,,,,,,,,,,
全球,2020/2/25,80649,801,2752,63,,,,,,,,,,
全球,2020/2/26,81550,901,2791,39,,,,,,,,,,
全球,2020/2/27,82622,1072,2848,57,,,,,,,,,,
全球,2020/2/28,84080,1458,2905,57,,,,,,,,,,
全球,2020/2/29,85977,1897,2959,54,,,,,,,,,,
全球,2020/3/1,87343,1366,3019,60,,,,,,,,,,
全球,2020/3/2,89106,1763,3074,55,,,,,,,,,,
全球,2020/3/3,90975,1869,3150,76,,,,,,,,,,
全球,2020/3/4,93233,2258,3229,79,,,,,,,,,,
全球,2020/3/5,95481,2248,3312,83,,,,,,,,,,
全球,2020/3/6,98297,2816,3409,97,,,,,,,,,,
全球,2020/3/7,102050,3753,3521,112,55932,42597,6395,,,,,,,
全球,2020/3/8,105873,3823,3615,94,58519,43739,6253,,,,,,,
全球,2020/3/9,110074,4201,3848,233,60789,45437,6135,,,,,,,
全球,2020/3/10,114501,4427,4051,203,62776,47674,6094,,,,,,,
全球,2020/3/11,118946,4445,4303,252,65114,49529,6046,,,,,,,
全球,2020/3/12,126090,7144,4634,331,67057,54399,5944,,,,,,,
全球,2020/3/13,134576,8486,4992,358,68932,60652,5994,,,,,,,
全球,2020/3/14,145380,10804,5438,446,70931,69011,5990,18.6,,,,,,
全球,2020/3/15,156511,11131,5841,403,74466,76204,5909,20.1,,,,,,
全球,2020/3/16,169627,13116,6533,692,76618,86476,5921,21.7,,,,,,
全球,2020/3/17,181955,12328,7163,630,78340,96452,6162,23.3,,,,,,
全球,2020/3/18,198308,16353,7984,821,81734,108590,7020,25.4,,,,,,
全球,2020/3/19,218850,20542,8934,950,84386,125530,7158,28.1,,,,,,
全球,2020/3/20,245043,26193,10034,1100,87408,147601,7516,31.4,,,,,,
全球,2020/3/21,282906,37863,11821,1787,93510,177575,8094,36.3,,,,,,
全球,2020/3/22,307030,24124,13029,1208,94798,199203,9382,39.4,,,,,,
全球,2020/3/23,335542,28512,14611,1582,97636,223295,10640,43,,,,,,
全球,2020/3/24,378524,42982,16491,1880,101584,260449,12211,48.5,,,,,,
全球,2020/3/25,420835,42311,18800,2309,108323,293712,13262,54,2.4,,,,,
全球,2020/3/26,467397,46562,21160,2360,113808,332429,14909,59.9,2.7,,,,,
全球,2020/3/27,526071,58674,23721,2561,123337,379013,19430,67.5,3,,,,,
全球,2020/3/28,590658,64587,26966,3245,132490,431202,22086,75.8,3.5,,,,,
全球,2020/3/29,658672,68014,30471,3505,141420,486781,25248,84.5,3.9,,,,,
全球,2020/3/30,718897,60225,33897,3426,150918,534082,26743,92.2,4.3,,,,,
全球,2020/3/31,780506,61609,37551,3654,164631,578324,29467,100.1,4.8,,,,,
全球,2020/4/1,854039,73533,42014,4463,176906,635119,32280,109.6,5.4,,,,,
全球,2020/4/2,930819,76780,46781,4767,193750,690288,35475,119.4,6,,,,,
全球,2020/4/3,1009727,78908,51971,5190,211907,745849,37712,129.5,6.8,,,,,
全球,2020/4/4,1082202,72475,58779,6808,228109,795314,39403,140.4,7.5,,,,,
全球,2020/4/5,1182530,100328,64577,5798,246110,871843,42110,153.6,8.3,,,,,
全球,2020/4/6,1251288,68758,69321,4744,261134,920833,45532,162.7,8.9,,,,,
全球,2020/4/7,1324393,73105,74442,5121,278156,971795,47498,172,9.6,,,,,
全球,2020/4/8,1402629,78236,81857,7415,301623,1019149,47911,182.6,10.5,,,,,
全球,2020/4/9,1485407,82778,88100,6243,319292,1078015,48018,193.3,11.3,,,,,
全球,2020/4/10,1573971,88564,95385,7285,355392,1123194,48953,204.7,12.2,,,,,
全球,2020/4/11,1667246,93275,102399,7014,375321,1189526,49823,216.9,13.1,,,,,
全球,2020/4/12,1748913,81667,108477,6078,401498,1238938,50134,227.5,13.9,,,,,
全球,2020/4/13,1821865,72952,113902,5425,422488,1285475,50761,237,14.6,,,,,
全球,2020/4/14,1890452,68587,119212,5310,443192,1328048,51719,246.1,15.3,,,,,
全球,2020/4/15,1959595,69143,125951,6739,467074,1366570,51561,255.5,16.2,,,,,
全球,2020/4/16,2040130,80535,134020,8069,509067,1397043,51134,266,17.2,,,,,
全球,2020/4/17,2127583,87453,145417,11397,546743,1435423,56577,279.7,18.7,,,,,
全球,2020/4/18,2201506,73923,153818,8401,569937,1477751,56924,286.8,19.7,,,,,
全球,2020/4/19,2288798,87292,159747,5929,595381,1533670,55218,298,20.5,,,,,
全球,2020/4/20,2367742,78944,164856,5109,615703,1587183,54215,308,21.3,,,,,
全球,2020/4/21,2438771,71029,169948,5092,645019,1623804,56444,317,21.8,,,,,
全球,2020/4/22,2515331,76560,177177,7229,688356,1649798,57254,327,22.7,,,,,
全球,2020/4/23,2593158,77827,183723,6546,716731,1692704,56678,337.4,23.6,,,,,
全球,2020/4/24,2672915,79757,190110,6387,743567,1739238,58675,348,24.4,,,,,
全球,2020/4/25,2780925,108010,196575,6465,779766,1804584,58347,362,25.2,,,,,
全球,2020/4/26,2870677,89752,202558,5983,832702,1835417,58178,374,26,,,,,
全球,2020/4/27,2932425,61748,206728,4170,876488,1849209,57583,383,26.5,,,,,
全球,2020/4/28,3000760,68335,211065,4337,919366,1870329,56446,392,27.1,,,,,
全球,2020/4/29,3070544,69784,216987,5922,950878,1902679,56542,401,27.8,,,,,
全球,2020/4/30,3145204,74660,227368,10381,996827,1921009,59807,411,29.2,,,,,
全球,2020/5/1,3236425,91221,233641,6273,1037913,1964871,50958,423,30,,,,,
全球,2020/5/2,3326409,89984,239110,5469,1077834,2009465,51332,435,30.7,,,,,
全球,2020/5/3,3405673,79264,244105,4995,1114868,2046700,50844,445,31.3,,,,,
全球,2020/5/4,3492413,86740,247982,3877,1152914,2091517,50041,457,31.8,,,,,
全球,2020/5/5,3568045,75632,251612,3630,1187420,2129013,49626,466,32.3,,,,,
全球,2020/5/6,3646219,78174,257310,5698,1235728,2153181,49329,477,33,,,,,
全球,2020/5/7,3740311,94092,264020,6710,1287636,2188655,48073,489,33.9,,,,,
全球,2020/5/8,3832056,91745,270061,6041,1334586,2227409,48973,501,34.6,,,,,
全球,2020/5/9,3926218,94162,275399,5338,1375984,2274835,48648,513,35.3,,,,,
全球,2020/5/10,4008604,82386,279511,4112,1427069,2302024,47687,524,35.9,,,,,
全球,2020/5/11,4095895,87291,283584,4073,1468789,2343522,47015,535,36.4,,,,,
全球,2020/5/12,4165015,69120,286563,2979,1521397,2357055,46920,544,36.8,,,,,
全球,2020/5/13,4250593,85578,291818,5255,1575554,2383221,46357,555,37.4,,,,,
全球,2020/5/14,4337489,86896,297054,5236,1648397,2392038,45932,567,38.1,,,,,
全球,2020/5/15,4430343,92854,302017,4963,1697595,2430731,45555,579,38.8,,,,,
全球,2020/5/16,4528167,97824,306908,4891,1742819,2478440,45021,591,39.5,,,,,
全球,2020/5/17,4624307,96140,311203,4295,1803101,2510003,44631,604,40,,,,,
全球,2020/5/18,4710596,86289,315525,4322,1847793,2547278,44834,615,40.6,,,,,
全球,2020/5/19,4787067,76471,318312,2787,1893657,2575098,43871,625,40.9,,,,,
全球,2020/5/20,4887352,100285,323211,4899,1950673,2613468,45079,638,41.6,,,,,
全球,2020/5/21,4984372,97020,327695,4484,2001689,2654988,45769,650,42.2,,,,,
全球,2020/5/22,5088459,104087,332036,4341,2068425,2687998,45574,664,42.7,,,,,
全球,2020/5/23,5197845,109386,336962,4926,2139160,2721723,44693,678,43.5,,,,,
全球,2020/5/24,5303599,105754,341601,4639,2235279,2726719,53536,691,44.1,,,,,
全球,2020/5/25,5401158,97559,344307,2706,2291144,2765707,53197,704,44.4,,,,,
全球,2020/5/26,5485167,84009,346952,2645,2353734,2784481,53157,715,44.5,,,,,
全球,2020/5/27,5568287,83120,350403,3451,2417799,2800085,53036,725,45,,,,,
全球,2020/5/28,5679037,110750,355951,5548,2477342,2845744,52966,739,45.7,,,,,
全球,2020/5/29,5784591,105554,360474,4523,2570469,2853648,52864,753,46.2,,,,,
全球,2020/5/30,5909201,124610,365406,4932,2650522,2893273,53727,769,46.9,,,,,
全球,2020/5/31,6030923,121722,369567,4161,2712832,2948524,53301,785,47.4,,,,,
全球,2020/6/1,6161061,130138,373346,3779,2781931,3005784,53416,801,47.9,,,,,
全球,2020/6/2,6262308,101247,376497,3151,2886826,2998985,53378,814,48.3,,,,,
全球,2020/6/3,6365491,103183,380732,4235,2951362,3118372,54331,828,48.8,,,,,
全球,2020/6/4,6484820,119329,385394,4662,3110630,3035876,54186,838,49.4,,,,,
全球,2020/6/5,6629979,145159,391550,6156,3225836,3059667,55394,857,50.2,,,,,
全球,2020/6/6,6758937,128958,396798,5248,3310410,3098809,53498,873,50.9,,,,,
全球,2020/6/7,6899189,140252,400962,4164,3401558,3143749,53591,891,51.4,,,,,
全球,2020/6/8,7017118,117929,404585,3623,3450985,3208628,53665,906,51.9,,,,,
全球,2020/6/9,7120328,103210,407406,2821,3504300,3255702,53787,920,52.3,,,,,
全球,2020/6/10,7256106,135778,412766,5360,3592208,3298212,53933,937,53,,,,,
全球,2020/6/11,7389880,133774,417861,5095,3720526,3298571,53816,954,53.6,,,,,
全球,2020/6/12,7527431,137551,422812,4951,3831700,3319999,53849,972,54.2,,,,,
全球,2020/6/13,7665096,137665,427256,4444,3907775,3377145,53835,989,54.8,,,,,
全球,2020/6/14,7801746,136650,431537,4281,4016178,3401111,295807,1007,55.4,,,,,
全球,2020/6/15,7929355,127609,434974,3437,4095462,3445999,54099,1023,55.8,,,,,
全球,2020/6/16,8065497,136142,439050,4076,4213182,3460345,54570,1041,56.3,,,,,
全球,2020/6/17,8181382,115885,444461,5411,4289098,3494903,54308,1056,57,,,,,
全球,2020/6/18,8332195,150813,450109,5648,4375596,3553570,54480,1075,57.7,,,,,
全球,2020/6/19,8504776,172581,455175,5066,4501293,3595388,54620,1097,58.4,,,,,
全球,2020/6/20,8687145,182369,461492,6317,4615325,3657408,54800,1121,59.2,,,,,
全球,2020/6/21,8847605,160460,465941,4449,4724625,3704119,54492,1141,59.8,,,,,
全球,2020/6/22,8979521,131916,469399,3458,4793295,3763907,54729,1158,60.2,,,,,
全球,2020/6/23,,,,,,,,,,,,,,
全球,2020/6/24,,,,,,,,,,,,,,
全球,2020/6/25,,,,,,,,,,,,,,
全球,2020/6/26,,,,,,,,,,,,,,
美国,2020/2/1,7,,0,0,,,,,,,,,,
美国,2020/2/2,8,1,0,0,,,,,,,,,,
美国,2020/2/3,11,3,0,0,,,,,,,,,,
美国,2020/2/4,11,0,0,0,,,,,,,,,,
美国,2020/2/5,11,0,0,0,,,,,,,,,,
美国,2020/2/6,12,1,0,0,,,,,,,,,,
美国,2020/2/7,12,0,0,0,,,,,,,,,,
美国,2020/2/8,12,0,0,0,,,,,,,,,,
美国,2020/2/9,12,0,0,0,,,,,,,,,,
美国,2020/2/10,12,0,0,0,,,,,,,,,,
美国,2020/2/11,13,1,0,0,,,,,,,,,,
美国,2020/2/12,13,0,0,0,,,,,,,,,,
美国,2020/2/13,14,1,0,0,,,,,,,,,,
美国,2020/2/14,15,1,0,0,,,,,,,,,,
美国,2020/2/15,15,0,0,0,,,,,,,,,,
美国,2020/2/16,15,0,0,0,,,,,,,,,,
美国,2020/2/17,15,0,0,0,,,,,,,,,,
美国,2020/2/18,15,0,0,0,,,,,,,,,,
美国,2020/2/19,15,0,0,0,,,,,,,,,,
美国,2020/2/20,15,0,0,0,,,,,,,,,,
美国,2020/2/21,15,0,0,0,,,,,,,,,,
美国,2020/2/22,35,20,0,0,,,,,,,,,,
美国,2020/2/23,35,0,0,0,,,,,,,,,,
美国,2020/2/24,35,0,0,0,,,,,,,,,,
美国,2020/2/25,53,18,0,0,,,,,,,,,,
美国,2020/2/26,53,0,0,0,,,,,,,,,,
美国,2020/2/27,59,6,0,0,,,,,,,,,,
美国,2020/2/28,59,0,0,0,,,,,,,,,,
美国,2020/2/29,62,3,0,0,,,,,,,,,,
美国,2020/3/1,62,0,0,0,,,,,,,,,,
美国,2020/3/2,62,0,0,0,,,,,,,,,,
美国,2020/3/3,64,2,2,2,,,,,,,,,,
美国,2020/3/4,108,44,6,4,,,,,,,,,,
美国,2020/3/5,129,21,9,3,,,,,,,,,,
美国,2020/3/6,148,19,10,1,,,,,,,,,,
美国,2020/3/7,317,169,15,5,15,287,8,,,,,,,
美国,2020/3/8,434,117,19,4,15,400,8,1.3,,,,,,
美国,2020/3/9,538,104,22,3,15,501,8,1.6,,,,,,
美国,2020/3/10,624,86,26,4,15,583,8,1.9,,,,,,
美国,2020/3/11,975,351,30,4,15,930,8,2.9,,,,,,
美国,2020/3/12,1301,326,38,8,15,1248,10,3.9,,,,,,
美国,2020/3/13,1697,396,41,3,30,1626,10,5.1,,,,,,
美国,2020/3/14,2269,572,48,7,41,2180,10,6.9,,,,,,
美国,2020/3/15,2836,567,57,9,49,2730,10,8.6,,,,,,
美国,2020/3/16,3668,832,68,11,59,3541,10,11.1,,,,,,
美国,2020/3/17,4547,879,85,17,74,4388,12,13.7,,,,,,
美国,2020/3/18,6439,1892,109,24,106,6224,12,19.5,,,,,,
美国,2020/3/19,9261,2822,150,41,106,9005,64,28,,,,,,
美国,2020/3/20,13816,4555,207,57,108,13501,64,42,,,,,,
美国,2020/3/21,19083,5267,275,68,147,19352,64,60,,,,,,
美国,2020/3/22,26111,7028,324,49,176,25611,64,79,,,,,,
美国,2020/3/23,32356,6245,414,90,178,31764,795,98,,,,,,
美国,2020/3/24,43449,11093,545,131,295,42609,1040,131,,,,,,
美国,2020/3/25,53358,9909,695,150,370,52293,1175,161,2,,,,,
美国,2020/3/26,65342,11984,922,227,393,64027,1411,197,3,,,,,
美国,2020/3/27,82179,16837,1177,255,1864,79138,2112,248,4,,,,,
美国,2020/3/28,100514,18335,1546,369,2465,96503,2463,304,5,,,,,
美国,2020/3/29,120529,20015,2008,462,3229,115292,2666,364,6,,,,,
美国,2020/3/30,139986,19457,2454,446,4435,133097,2948,423,7,,,,,
美国,2020/3/31,160344,20358,2953,499,5220,152171,3402,484,9,,,,,
美国,2020/4/1,185270,24926,3780,827,6347,175143,3981,560,11,,,,,
美国,2020/4/2,211408,26138,4718,938,8805,197885,5005,639,14,,,,,
美国,2020/4/3,240529,29121,5810,1092,10365,224354,5421,727,18,,,,,
美国,2020/4/4,274178,33649,7053,1243,12044,255081,5787,828,21,,,,,
美国,2020/4/5,308124,33946,8392,1339,14686,285046,8113,931,25,1599916,4834,,,
美国,2020/4/6,334125,26001,9557,1165,17177,307391,8623,1009,29,1755099,5302,,,
美国,2020/4/7,363424,29299,10764,1207,19532,333128,8878,1098,33,1899948,5740,,,
美国,2020/4/8,394182,30758,12716,1952,21571,359895,9169,1191,38,2061504,6228,,,
美国,2020/4/9,425828,31646,14604,1888,22202,389022,9234,1286,44,2197184,6638,,,
美国,2020/4/10,463433,37605,16504,1900,25139,421790,9823,1400,50,2367513,7153,,,
美国,2020/4/11,496828,33395,18509,2005,26822,451497,10906,1501,56,2526853,7634,,,
美国,2020/4/12,529343,32515,20466,1957,29442,479435,11059,1599,62,2664437,8050,,,
美国,2020/4/13,557235,27892,21956,1490,31976,503303,11766,1683,66,2823684,8531,,,
美国,2020/4/14,583870,26635,23485,1529,35755,524630,12772,1764,71,2934571,8866,,,
美国,2020/4/15,610632,26762,25856,2371,38562,546214,13438,1845,78,3061195,9248,,,
美国,2020/4/16,641410,30778,28394,2538,48131,564885,13477,1938,86,3236901,9779,,,
美国,2020/4/17,669129,27719,32868,4474,57271,585205,13369,2045,104,3397021,10263,,,
美国,2020/4/18,699850,30721,37242,4374,59142,603466,13466,2114,113,3539889,10694,,,
美国,2020/4/19,736052,36202,38844,1602,67418,629790,13536,2224,117,3708490,11204,,,
美国,2020/4/20,762496,26444,40478,1634,69956,652062,13556,2304,122,3852758,11640,,,
美国,2020/4/21,788690,26194,42263,1785,71781,674646,13634,2383,128,3993124,12064,,,
美国,2020/4/22,815892,27202,45126,2863,82620,688146,14016,2465,136,4174472,12612,,,
美国,2020/4/23,844992,29100,47430,2304,83910,713652,14014,2553,143,4307429,13013,,,
美国,2020/4/24,876174,31182,49651,2221,85010,741513,14994,2647,150,4489618,13564,,,
美国,2020/4/25,916348,40174,51742,2091,93275,771331,14932,2768,156,4979566,15044,,,
美国,2020/4/26,955488,39140,54120,2378,116167,785201,15110,2887,164,5258504,15887,,,
美国,2020/4/27,985060,29572,55357,1237,118735,810968,15135,2976,167,5453126,16475,,,
美国,2020/4/28,1004942,19882,56527,1170,137591,810824,14175,3036,171,5661256,17103,,,
美国,2020/4/29,1029878,24936,58640,2113,140138,831100,14868,3111,177,5823807,17594,,,
美国,2020/4/30,1056646,26768,61180,2540,145320,850146,18665,3192,185,6096763,18419,,,
美国,2020/5/1,1092656,36010,63765,2585,151774,877117,15226,3301,193,6332995,19133,,,
美国,2020/5/2,1125305,32649,65540,1775,160173,899592,16478,3400,198,6638810,20057,,,
美国,2020/5/3,1156313,31008,67206,1666,170772,918335,16455,3493,203,6907929,20870,,,
美国,2020/5/4,1185167,28854,68495,1289,178219,938453,16139,3581,207,7179949,21692,,,
美国,2020/5/5,1209702,24535,69476,981,184354,955872,16043,3655,210,7419006,22414,,,
美国,2020/5/6,1234487,24785,72054,2578,199148,963285,16174,3730,218,7686462,23222,,,
美国,2020/5/7,1256638,22151,74121,2067,205261,977256,15682,3796,224,7894673,23851,,,
美国,2020/5/8,1288051,31413,76729,2608,215078,996244,17009,3891,232,8164295,24666,,,
美国,2020/5/9,1318526,30475,78494,1765,221919,1018113,16928,3983,237,8573610,25902,,,
美国,2020/5/10,1342723,24197,79926,1432,232869,1029928,16801,4057,241,8884492,26841,,,
美国,2020/5/11,1365247,22524,80715,789,240842,1043690,16493,4125,244,9376795,28328,,,
美国,2020/5/12,1381665,16418,81552,837,260188,1039925,16451,4174,246,9700658,29307,,,
美国,2020/5/13,1406306,24641,83254,1702,280438,1042614,16472,4249,252,9925238,29985,,,
美国,2020/5/14,1427185,20879,84971,1717,307755,1034459,16349,4312,257,10228597,30902,,,
美国,2020/5/15,1453381,26196,86770,1799,316244,1050367,16239,4391,262,10569822,31933,,,
美国,2020/5/16,1480703,27322,88309,1539,321348,1071046,16145,4477,267,11003912,33269,,,
美国,2020/5/17,1503684,22981,89454,1145,337563,1076667,16024,4546,270,11774477,35598,,,
美国,2020/5/18,1525579,21895,90902,1448,343204,1091473,16366,4612,275,11768015,35578,,,
美国,2020/5/19,1544685,19106,91730,828,353116,1099839,15972,4670,277,12147171,36724,,,
美国,2020/5/20,1567289,22604,93343,1613,362384,1111562,16879,4738,282,12575413,38018,,,
美国,2020/5/21,1588666,21377,94743,1400,362135,1131788,17781,4803,286,14056705,42496,,,
美国,2020/5/22,1617655,28989,96179,1436,381567,1139909,17842,4890,291,13380626,40451,,,
美国,2020/5/23,1642698,25043,97538,1359,396075,1149085,17207,4966,295,13818030,41773,,,
美国,2020/5/24,1665027,22329,98639,1101,445009,1121379,17111,5033,298,14302223,43236,,,
美国,2020/5/25,1684048,19021,99243,604,451451,1133354,17134,5091,300,14686180,44396,,,
美国,2020/5/26,1703881,19833,99754,511,461002,1143125,17103,5151,302,15161582,45832,,,
美国,2020/5/27,1722856,18975,100468,714,477189,1145199,17109,5208,304,15488613,46820,,,
美国,2020/5/28,1742286,19430,101842,1374,485929,1154515,17146,5267,308,15806189,47779,,,
美国,2020/5/29,1766201,23915,103265,1423,497958,1164978,17193,5339,312,16274635,49194,,,
美国,2020/5/30,1788719,22518,104386,1121,518114,1166219,17201,5407,316,16763492,50671,,,
美国,2020/5/31,1814602,25883,105514,1128,528345,1180743,16983,5485,319,17152320,51846,,,
美国,2020/6/1,1834494,19892,106141,627,541168,1187185,17102,5545,321,17580172,53138,,,
美国,2020/6/2,1856800,22306,106851,710,608191,1141758,16923,5612,323,18020865,54469,,,
美国,2020/6/3,1878305,21505,107970,1119,622092,1148243,16949,5677,326,18492863,55895,,,
美国,2020/6/4,1898459,20154,108993,1023,652021,1137445,16921,5738,329,19002119,57434,,,
美国,2020/6/5,1921992,23533,110093,1100,705991,1105908,16991,5809,333,19475353,58863,,,
美国,2020/6/6,1951009,29017,111265,1172,718239,1121505,17052,5897,336,20146529,60891,,,
美国,2020/6/7,1986111,35102,112046,781,746976,1127089,17012,6003,339,20700147,62563,,,
美国,2020/6/8,2005813,19702,112477,431,757107,1136229,16915,6062,340,21160868,63954,,,
美国,2020/6/9,2024283,18470,113024,547,771060,1140199,16915,6118,342,21640517,65403,,,
美国,2020/6/10,2043291,19008,114088,1064,783082,1146121,16900,6175,345,22081572,66735,,,
美国,2020/6/11,2064085,20794,115084,996,800512,1148489,16846,6238,348,22516368,68048,,,
美国,2020/6/12,2087845,23760,115988,904,813497,1158360,16791,6310,351,22988754,69474,,,
美国,2020/6/13,2114776,26931,116773,785,837451,1160552,16613,6391,353,23611237,71354,,,
美国,2020/6/14,2140799,26023,117485,712,849117,1174197,258485,6469,355,24250759,73286,,,
美国,2020/6/15,2160857,20058,117841,356,860122,1182894,16687,6530,356,24749036,74790,,,
美国,2020/6/16,2182950,22093,118283,442,889866,1174801,16716,6597,357,25259077,76329,,,
美国,2020/6/17,2203095,20145,119017,734,898250,1185828,16453,6657,360,25645541,77497,,,
美国,2020/6/18,2231598,28503,119892,875,911110,1200596,16672,6743,362,26152110,79027,,,
美国,2020/6/19,2257604,26006,120531,639,924930,1212143,16640,6822,364,26661849,80566,,,
美国,2020/6/20,2293300,35696,121364,833,953453,1218483,16508,6930,367,27255444,82358,,,
美国,2020/6/21,2326225,32925,121897,533,966048,1238280,16540,7029,368,27873263,84223,,,
美国,2020/6/22,2352882,26657,122237,340,977683,1252962,16502,7109,369,28405693,85831,,,
美国,2020/6/23,0,0,0,0,0,0,0,0,0,0,0,,,
美国,2020/6/24,0,0,0,0,0,0,0,0,0,0,0,,,
美国,2020/6/25,0,0,0,0,0,0,0,0,0,0,0,,,
美国,2020/6/26,0,0,0,0,0,0,0,0,0,0,0,,,
西班牙,2020/2/1,1,,0,0,,,,,,,,,,
西班牙,2020/2/2,1,0,0,0,,,,,,,,,,
西班牙,2020/2/3,1,0,0,0,,,,,,,,,,
西班牙,2020/2/4,1,0,0,0,,,,,,,,,,
西班牙,2020/2/5,1,0,0,0,,,,,,,,,,
西班牙,2020/2/6,1,0,0,0,,,,,,,,,,
西班牙,2020/2/7,1,0,0,0,,,,,,,,,,
西班牙,2020/2/8,1,0,0,0,,,,,,,,,,
西班牙,2020/2/9,1,0,0,0,,,,,,,,,,
西班牙,2020/2/10,2,1,0,0,,,,,,,,,,
西班牙,2020/2/11,2,0,0,0,,,,,,,,,,
西班牙,2020/2/12,2,0,0,0,,,,,,,,,,
西班牙,2020/2/13,2,0,0,0,,,,,,,,,,
西班牙,2020/2/14,2,0,0,0,,,,,,,,,,
西班牙,2020/2/15,2,0,0,0,,,,,,,,,,
西班牙,2020/2/16,2,0,0,0,,,,,,,,,,
西班牙,2020/2/17,2,0,0,0,,,,,,,,,,
西班牙,2020/2/18,2,0,0,0,,,,,,,,,,
西班牙,2020/2/19,2,0,0,0,,,,,,,,,,
西班牙,2020/2/20,2,0,0,0,,,,,,,,,,
西班牙,2020/2/21,2,0,0,0,,,,,,,,,,
西班牙,2020/2/22,2,0,0,0,,,,,,,,,,
西班牙,2020/2/23,2,0,0,0,,,,,,,,,,
西班牙,2020/2/24,2,0,0,0,,,,,,,,,,
西班牙,2020/2/25,2,0,0,0,,,,,,,,,,
西班牙,2020/2/26,2,0,0,0,,,,,,,,,,
西班牙,2020/2/27,12,10,0,0,,,,,,,,,,
西班牙,2020/2/28,25,13,0,0,,,,,,,,,,
西班牙,2020/2/29,32,7,0,0,,,,,,,,,,
西班牙,2020/3/1,45,13,0,0,,,,,,,,,,
西班牙,2020/3/2,45,0,0,0,,,,,,,,,,
西班牙,2020/3/3,114,69,0,0,,,,,,,,,,
西班牙,2020/3/4,151,37,0,0,,,,,,,,,,
西班牙,2020/3/5,198,47,1,1,,,,,,,,,,
西班牙,2020/3/6,257,59,3,2,,,,,,,,,,
西班牙,2020/3/7,401,144,8,5,6,387,9,,,,,,,
西班牙,2020/3/8,503,102,10,2,30,463,9,10.8,,,,,,
西班牙,2020/3/9,674,171,17,7,32,625,11,14.4,,,,,,
西班牙,2020/3/10,1231,557,30,13,32,1169,11,26.3,,,,,,
西班牙,2020/3/11,1695,464,36,6,135,1524,101,36.3,,,,,,
西班牙,2020/3/12,2277,582,55,19,183,2039,126,48.7,,,,,,
西班牙,2020/3/13,3146,869,86,31,189,2871,190,67.3,,,,,,
西班牙,2020/3/14,5232,2086,133,47,193,4906,190,111.9,,,,,,
西班牙,2020/3/15,6391,1159,195,62,517,5679,293,136.7,,,,,,
西班牙,2020/3/16,7845,1454,292,97,517,7036,272,167.8,,,,,,
西班牙,2020/3/17,9682,1837,342,50,530,8810,272,207.1,,,,,,
西班牙,2020/3/18,11826,2144,533,191,1028,10265,563,252.9,,,,,,
西班牙,2020/3/19,14769,2943,638,105,1081,13050,800,316,,,,,,
西班牙,2020/3/20,18077,3308,831,193,1107,16139,939,387,,,,,,
西班牙,2020/3/21,21510,3433,1326,495,2125,21475,939,533,,,,,,
西班牙,2020/3/22,25496,3986,1378,52,2125,21993,1612,545,,,,,,
西班牙,2020/3/23,28603,3107,1756,378,2125,24722,1785,612,,,,,,
西班牙,2020/3/24,35136,6533,2311,555,3355,29470,2355,751,,,,,,
西班牙,2020/3/25,42058,6922,2991,680,3794,35273,2636,900,64,,,,,
西班牙,2020/3/26,49515,7457,3647,656,5367,40501,3166,1059,78,,,,,
西班牙,2020/3/27,56347,6832,4154,507,7015,45178,3166,1205,89,,,,,
西班牙,2020/3/28,64285,7938,4940,786,9357,49988,4165,1375,106,,,,,
西班牙,2020/3/29,72469,8184,5826,886,12285,54358,4165,1550,125,,,,,
西班牙,2020/3/30,80031,7562,6802,976,14709,58520,4165,1712,145,,,,,
西班牙,2020/3/31,87956,7925,7716,914,16780,63460,5231,1881,165,,,,,
西班牙,2020/4/1,95923,7967,8464,748,19259,68200,5607,2052,181,,,,,
西班牙,2020/4/2,104118,8195,9387,923,22647,72084,5872,2227,201,,,,,
